TS;Test;Model;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623268314000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;511,0;27,08;-89,0;-0,7
1623268315000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;509,54;27,07;-90,46;-0,71
1623268315000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;509,64;27,07;-90,36;-0,71
1623268316000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;509,3;27,07;-90,7;-0,71
1623268316000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;506,36;27,04;-93,64;-0,74
1623268317000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;506,63;27,05;-93,37;-0,73
1623268317000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;506,15;27,04;-93,85;-0,74
1623268318000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;504,0;27,02;-96,0;-0,76
1623268318000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;503,26;27,02;-96,74;-0,76
1623268319000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;502,59;27,01;-97,41;-0,77
1623268319000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;502,42;27,01;-97,58;-0,77
1623268320000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;500,49;26,99;-99,51;-0,79
1623268320000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;500,75;27,0;-99,25;-0,79
1623268320000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;499,95;26,99;-100,05;-0,79
1623268321000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;498,89;26,98;-101,11;-0,8
1623268321000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;497,1;26,96;-102,9;-0,82
1623268322000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;496,9;26,96;-103,1;-0,82
1623268322000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;495,74;26,95;-104,26;-0,83
1623268323000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;494,49;26,94;-105,51;-0,84
1623268323000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;494,06;26,94;-105,94;-0,84
1623268324000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;493,17;26,93;-106,83;-0,85
1623268324000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;493,7;26,93;-106,3;-0,85
1623268325000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;492,51;26,92;-107,49;-0,86
1623268325000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;491,24;26,91;-108,76;-0,87
1623268325000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;517,78;27,14;-82,22;-0,64
1623268326000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;512,29;27,1;-87,71;-0,69
1623268326000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;488,85;26,89;-111,15;-0,89
1623268327000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;488,85;26,89;-111,15;-0,89
1623268327000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;489,24;26,9;-110,76;-0,89
1623268328000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;488,49;26,89;-111,51;-0,89
1623268328000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;487,88;26,88;-112,12;-0,9
1623268329000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;486,81;26,87;-113,19;-0,91
1623268329000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;486,9;26,87;-113,1;-0,91
1623268329000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;488,62;26,89;-111,38;-0,89
1623268330000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;525,82;27,21;-74,18;-0,57
1623268330000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;524,14;27,19;-75,86;-0,59
1623268331000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;519,89;27,16;-80,11;-0,62
1623268331000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;518,99;27,15;-81,01;-0,63
1623268332000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;517,99;27,14;-82,01;-0,64
1623268332000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;517,78;27,14;-82,22;-0,64
1623268333000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;516,65;27,13;-83,35;-0,65
1623268333000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;516,1;27,13;-83,9;-0,65
1623268333000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;514,55;27,11;-85,45;-0,67
1623268334000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;514,41;27,11;-85,59;-0,67
1623268334000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;514,38;27,11;-85,62;-0,67
1623268335000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;513,01;27,1;-86,99;-0,68
1623268335000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;512,47;27,1;-87,53;-0,68
1623268336000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;511,14;27,09;-88,86;-0,7
1623268336000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;510,22;27,08;-89,78;-0,7
1623268337000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;508,79;27,07;-91,21;-0,72
1623268337000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;507,64;27,06;-92,36;-0,73
1623268338000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;507,98;27,06;-92,02;-0,72
1623268338000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;507,61;27,06;-92,39;-0,73
1623268339000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;509,71;27,07;-90,29;-0,71
1623268339000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;506,42;27,05;-93,58;-0,74
1623268339000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;507,03;27,05;-92,97;-0,73
1623268340000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;504,77;27,03;-95,23;-0,75
1623268340000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;503,9;27,02;-96,1;-0,76
1623268341000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;503,13;27,02;-96,87;-0,76
1623268341000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;502,89;27,01;-97,11;-0,77
1623268342000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;473,72;26,76;-126,28;-1,03
1623268342000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;469,82;26,72;-130,18;-1,06
1623268343000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;467,01;26,69;-132,99;-1,09
1623268343000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;462,18;26,65;-137,82;-1,13
1623268344000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;461,81;26,64;-138,19;-1,14
1623268344000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;462,49;26,65;-137,51;-1,13
1623268345000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;461,72;26,64;-138,28;-1,14
1623268345000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;461,88;26,65;-138,12;-1,14
1623268345000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;461,54;26,64;-138,46;-1,14
1623268346000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;460,71;26,63;-139,29;-1,15
1623268346000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;461,02;26,64;-138,98;-1,14
1623268347000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;460,49;26,63;-139,51;-1,15
1623268347000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;472,21;26,74;-127,79;-1,04
1623268348000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;460,71;26,63;-139,29;-1,15
1623268348000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;459,21;26,62;-140,79;-1,16
1623268349000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;459,79;26,63;-140,21;-1,16
1623268349000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;458,23;26,61;-141,77;-1,17
1623268350000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;457,86;26,61;-142,14;-1,17
1623268350000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;459,21;26,62;-140,79;-1,16
1623268350000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;458,01;26,61;-141,99;-1,17
1623268351000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;456,43;26,59;-143,57;-1,19
1623268351000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;455,88;26,59;-144,12;-1,19
1623268352000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;454,67;26,58;-145,33;-1,2
1623268352000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;453,73;26,57;-146,27;-1,21
1623268353000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;453,91;26,57;-146,09;-1,21
1623268353000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;453,19;26,56;-146,81;-1,22
1623268354000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;452,65;26,56;-147,35;-1,22
1623268355000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;451,56;26,55;-148,44;-1,23
1623268355000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;451,08;26,54;-148,92;-1,24
1623268356000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;449,55;26,53;-150,45;-1,25
1623268356000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;449,25;26,52;-150,75;-1,26
1623268357000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;448,59;26,52;-151,41;-1,26
1623268357000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;448,77;26,52;-151,23;-1,26
1623268358000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;448,08;26,51;-151,92;-1,27
1623268358000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;447,64;26,51;-152,36;-1,27
1623268359000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;447,34;26,51;-152,66;-1,28
1623268359000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;446,89;26,5;-153,11;-1,28
1623268360000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;445,85;26,49;-154,15;-1,29
1623268360000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;445,49;26,49;-154,51;-1,29
1623268361000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;444,69;26,48;-155,31;-1,3
1623268361000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;444,04;26,47;-155,96;-1,31
1623268362000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;442,01;26,45;-157,99;-1,33
1623268362000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;441,42;26,45;-158,58;-1,33
1623268362000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;442,06;26,45;-157,94;-1,33
1623268363000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;441,51;26,45;-158,49;-1,33
1623268363000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;441,74;26,45;-158,26;-1,33
1623268364000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;439,98;26,43;-160,02;-1,35
1623268364000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;439,69;26,43;-160,31;-1,35
1623268365000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;439,6;26,43;-160,4;-1,35
1623268365000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;438,02;26,41;-161,98;-1,37
1623268366000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;438,49;26,42;-161,51;-1,36
1623268366000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;437,58;26,41;-162,42;-1,37
1623268366000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;437,14;26,41;-162,86;-1,38
1623268367000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;437,06;26,41;-162,94;-1,38
1623268367000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;436,36;26,4;-163,64;-1,38
1623268368000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;435,37;26,39;-164,63;-1,39
1623268368000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;435,11;26,39;-164,89;-1,4
1623268369000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;434,97;26,38;-165,03;-1,4
1623268369000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;434,5;26,38;-165,5;-1,4
1623268370000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;433,29;26,37;-166,71;-1,41
1623268370000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;433,98;26,37;-166,02;-1,41
1623268371000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;432,94;26,36;-167,06;-1,42
1623268371000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;433,23;26,37;-166,77;-1,41
1623268372000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;431,7;26,35;-168,3;-1,43
1623268372000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;431,42;26,35;-168,58;-1,43
1623268372000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;430,24;26,34;-169,76;-1,44
1623268373000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;430,21;26,34;-169,79;-1,44
1623268373000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;430,32;26,34;-169,68;-1,44
1623268374000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;429,35;26,33;-170,65;-1,45
1623268374000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;428,92;26,32;-171,08;-1,46
1623268375000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;428,95;26,32;-171,05;-1,46
1623268375000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;428,35;26,32;-171,65;-1,46
1623268376000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;427,95;26,31;-172,05;-1,47
1623268376000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;427,5;26,31;-172,5;-1,47
1623268377000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;427,15;26,31;-172,85;-1,48
1623268377000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;426,07;26,29;-173,93;-1,49
1623268377000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;425,7;26,29;-174,3;-1,49
1623268378000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;425,82;26,29;-174,18;-1,49
1623268378000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;425,68;26,29;-174,32;-1,49
1623268379000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;424,83;26,28;-175,17;-1,5
1623268379000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;424,97;26,28;-175,03;-1,5
1623268380000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;423,36;26,27;-176,64;-1,51
1623268380000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;423,24;26,27;-176,76;-1,52
1623268381000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;423,3;26,27;-176,7;-1,52
1623268381000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;422,31;26,26;-177,69;-1,53
1623268382000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;422,23;26,26;-177,77;-1,53
1623268382000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;421,84;26,25;-178,16;-1,53
1623268383000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;421,28;26,25;-178,72;-1,54
1623268383000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;420,85;26,24;-179,15;-1,54
1623268383000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;420,88;26,24;-179,12;-1,54
1623268384000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;420,55;26,24;-179,45;-1,54
1623268384000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;420,41;26,24;-179,59;-1,54
1623268385000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;419,93;26,23;-180,07;-1,55
1623268385000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;418,95;26,22;-181,05;-1,56
1623268386000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;419,04;26,22;-180,96;-1,56
1623268386000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;418,78;26,22;-181,22;-1,56
1623268387000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;418,84;26,22;-181,16;-1,56
1623268387000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;417,84;26,21;-182,16;-1,57
1623268388000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;417,7;26,21;-182,3;-1,57
1623268388000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;416,5;26,2;-183,5;-1,59
1623268388000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;416,72;26,2;-183,28;-1,58
1623268389000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;416,56;26,2;-183,44;-1,58
1623268389000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;415,75;26,19;-184,25;-1,59
1623268390000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;415,28;26,18;-184,72;-1,6
1623268390000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;415,81;26,19;-184,19;-1,59
1623268391000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;414,34;26,17;-185,66;-1,61
1623268391000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;414,37;26,17;-185,63;-1,61
1623268392000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;414,15;26,17;-185,85;-1,61
1623268392000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;413,54;26,17;-186,46;-1,62
1623268393000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;413,1;26,16;-186,9;-1,62
1623268393000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;412,66;26,16;-187,34;-1,63
1623268394000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;412,22;26,15;-187,78;-1,63
1623268394000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;412,47;26,15;-187,53;-1,63
1623268394000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;410,58;26,13;-189,42;-1,65
1623268395000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;410,52;26,13;-189,48;-1,65
1623268395000000000;20210609_1623268266;AKK_K31_40_CH_600_MW;5865;600,0;27,78;Teststand, manuelle Einstellungen;410,44;26,13;-189,56;-1,65
